fips,sld_dt,republican_percentage,is_brand,dspns_qty_sum,dspns_qty_mean,dspns_qty_count,rx_prc_amt_sum,rx_prc_amt_mean,rx_prc_amt_median,transaction_count,loc_id_nunique,drug_ANDROGENS_ANABOLIC_sum,drug_ESTROGENS_sum,drug_PROGESTINS_sum,drug_CONTRACEPTIVES_sum,insurance_coverage_mean,patient_coverage_mean,year,healthrisk_impact,republican_percentage_std,republicanStd_x_healthrisk,brand_healthrisk,republicanStd_x_brand,republicanStd_x_brand_x_healthrisk,avg_prc,county_name,state_name,state_abbr,total_county_population,edu_less_than_hs,edu_hs_graduate,edu_some_college,edu_bachelors,edu_graduate,edu_bachelor_above,male_percentage,female_percentage,over_65_percentage,income_low_percentage,income_lower_middle_percentage,income_middle_percentage,income_upper_middle_percentage,income_high_percentage,household_median,race_white,race_black,race_native,race_asian,race_pacific,race_other,race_two_or_more,unemployment_rate,employment_rate,urban_rural_value_lessBetter,metro_indicator,cases,deaths,week,month,weekday,pharmacy_density
12018,2020-04-02,27.22490296550969,1,812.2901266481989,16.57734952343263,49,470.17505998919967,9.595409387534687,5.2488488731212515,49,8,3,4,2,2,0.6107701332354183,0.29603286291002573,2020,1,-0.9754083790860617,-0.9754083790860617,1,-0.9754083790860617,-0.9754083790860617,8.64975791709627,County_44,Florida,FL,2024327,10.082649249132107,34.24058940757652,15.773871608057235,18.406711373431214,15.023922162075873,36.238524290740834,51.30807049041234,51.87307810244202,8.137975112786055,40.72429296653367,17.06846644771427,35.228197758319155,14.37882072433555,17.8813976780097,36614,37.28397776007076,46.28309284955502,1.0993467985254874,0.7866165357716545,0.19779425877493584,5.406644903581239,3.394168036375367,6.495532230971598,60.40120879090761,5,1,175,15,24,6,6,0.9348223938947332
21154,2019-04-14,18.736735283902277,1,37.831771324834335,37.831771324834335,1,7.438236973812335,7.438236973812335,4.770776049156378,1,5,3,0,0,1,0.5535408400896115,0.37125263708827716,2019,0,-1.3728733140265545,-0.0,0,-1.3728733140265545,-0.0,8.758226624115046,County_131,Kentucky,KY,1931873,22.667702239432902,48.824142418379004,18.46551350898455,22.7407895026774,15.962838113052278,17.04689203109942,47.53238202450927,52.347276019237164,9.055361532199056,38.85578525171987,35.89673035814899,24.217288823079407,10.159413097308443,2.3790906137116115,51251,66.03972493596083,25.950170449367203,0.6581497408025396,4.283129274205976,0.23427569730923395,1.9115457656062982,1.4894135766840528,4.119410706410074,47.46016537711972,9,1,0,0,24,6,4,0.7880720920818362
12144,2019-06-27,56.38006712776799,0,1059.354399932613,29.42651110923925,36,410.33018406279825,11.398060668411063,5.840003220647239,36,8,0,0,1,2,0.3961665000592489,0.4048549644265338,2019,0,0.3898044514805612,0.0,0,0.0,0.0,21.560847872257405,County_163,Florida,FL,2165737,10.566399522754725,48.761717015553224,19.528035446286168,4.958085681352114,21.668249844950186,40.797744453993225,48.03682571928103,50.96388149287143,5.203448781943003,26.12658066613306,31.4673182716481,28.854282333463452,16.156378589278866,24.036129320694943,53156,46.11590357114733,16.380974112616943,1.0967954720694362,0.5578343460170093,0.22828589385510112,0.6346193883308411,2.5026351518885397,1.8174056211401637,53.89910802564628,9,1,0,0,22,4,0,0.853780557955212
37139,2020-05-08,62.65001687596545,1,1567.7635091726474,37.32770259934875,42,1277.746374584367,30.422532728199215,24.86421253043275,42,1,1,2,3,2,0.6776207635997941,0.7600149717440349,2020,1,0.683399637417738,0.683399637417738,1,0.683399637417738,0.683399637417738,6.840990698896712,County_58,North Carolina,NC,460281,7.578081235569173,45.091832137881724,36.466192536572535,16.471446849368192,10.530947085868988,36.09665117941523,46.332625536717636,42.43916774602649,13.393846787783742,26.95471567333803,34.27787912656758,33.036189575105396,20.311545354092473,15.468886513708336,80710,76.5245455690904,50.12384158211911,0.44364660434935566,1.7649248166577585,0.0948826131554923,0.885994413844245,7.2066745854224985,4.95410830868718,56.237279483898654,2,0,181,9,14,6,3,0.397557740476329
21092,2019-05-14,42.554131978241976,1,785.8684700677818,16.720605746123017,47,2324.5965031015226,49.45950006598984,46.698581026374555,47,5,2,1,1,2,0.7257696347154339,0.7723529876745681,2019,0,-0.2576055221236802,-0.0,0,-0.2576055221236802,-0.0,2.863163071384776,County_172,Kentucky,KY,1331482,10.381614150661832,22.37871595401114,19.811492975335966,24.90191346749826,10.365410863358,41.54250166347615,45.00795380962522,47.65031421606105,15.30885100970227,20.437447071075276,18.00235218897924,35.89178304452639,14.400348488461988,19.973714306255697,81010,42.99861706703177,49.76631916941915,0.04845870817516973,0.5188795737531908,0.061577955139560665,7.9971199655749095,7.099004617151641,4.068357432441491,52.790507505712476,2,1,0,0,19,6,5,0.8244147071540261
13143,2020-05-12,37.25937678664346,1,206.81510724481333,9.848338440229206,21,739.4398262534303,35.2114202977824,26.067180773410257,21,7,2,1,2,2,0.5669377953193868,0.2068135275140317,2020,1,-0.5055364780960314,-0.5055364780960314,1,-0.5055364780960314,-0.5055364780960314,4.311065176985886,County_114,Georgia,GA,607069,15.99108489107362,36.20527160625372,26.346624878337128,23.943723610668513,20.50526587065334,15.421066826819374,51.04723925400675,49.44768340482652,4.2672258475552,34.21818315912969,22.043541315643125,27.913145701708125,15.629517894948062,10.677482298411352,61560,71.98403611959313,39.280948757346835,1.8827338025404936,3.887324364145313,0.13608425353638656,9.50481917816364,4.921076586454976,6.6394428280420685,56.068277119277546,3,0,193,13,15,5,2,0.5512808333652364
12033,2020-06-10,50.316836591556104,0,42.12625009315684,7.021041682192807,6,79.29040588877632,13.215067648129386,10.496295308002589,6,7,3,1,0,2,0.7584222371847541,0.941538856738099,2020,1,0.10588905053642048,0.10588905053642048,0,0.0,0.0,16.845498858507263,County_34,Florida,FL,2412253,9.579595778500078,45.85701243828827,35.59589249608432,25.822046694125117,7.294573946598643,27.720417437925594,55.7693961381751,44.43792454333232,11.216473153736175,33.942700637979456,23.103571612539568,31.083929585500044,11.994048675196812,2.285135920063307,81434,44.09335195586147,67.38200499747542,0.21661624237798804,1.2063330621057895,0.16404403807215318,1.576287231777402,1.4468057531396572,3.355268401768197,30.806330630131924,8,0,183,13,21,5,5,0.6189216962666957
28180,2019-04-06,76.25034595642259,1,191.88350642579587,13.705964744699704,14,1365.5039128806152,97.5359937771868,114.25819765562531,14,9,1,1,2,3,0.9834170759929376,0.1206553374436864,2019,0,1.3202454345202663,0.0,0,1.3202454345202663,0.0,7.417864989864317,County_73,Mississippi,MS,729336,8.501992648007029,28.73177383926388,36.49824005811586,15.550737728776998,16.731397302905897,37.39152779941723,55.2685301991977,41.595725447054875,13.166128807460296,36.328170727473335,26.817798263190006,23.106239120116186,17.097932955889192,13.72389717715821,54687,61.24663214980619,28.36441043234091,0.2537174959234336,4.311810504090966,0.2757261383905667,3.171504245915156,5.050426122823788,2.245338709658843,44.42360371002448,5,1,0,0,16,5,4,0.059856423996467706
37100,2019-04-08,74.57921387755442,1,912.8731367195583,21.735074683799006,42,3377.749117409027,80.42259803354825,82.54367852050424,42,12,2,2,3,6,0.4192723879008051,0.8961220824236303,2019,0,1.2419933985191909,0.0,0,1.2419933985191909,0.0,11.499148278977739,County_2,North Carolina,NC,397114,27.36732904169246,19.43760964180989,20.19992957843798,25.9755983139161,17.214176195253625,16.582289976804258,45.450087229239905,44.13026449226466,7.417691063798673,37.86513731590653,21.531106681163116,24.725105409789265,20.962678277418174,13.665372744266366,53382,90.55931335038487,60.3462709601198,0.293093653020281,5.556969402956546,0.2624469462822162,2.1453241440931006,4.203821154512081,1.3988655097116962,48.6486220664391,8,0,0,0,21,6,0,0.20235014547721775
47187,2019-04-26,18.043254340895437,1,1073.7962258956347,24.404459679446244,44,1203.0456535579544,27.34194667177169,24.02262466298169,44,8,2,0,4,2,0.5145830518855309,0.1003956456498093,2019,0,-1.4053460888625116,-0.0,0,-1.4053460888625116,-0.0,17.656482825960538,County_8,Tennessee,TN,1542934,13.330327293530004,43.57273867615734,16.080588162500884,9.741085993999546,4.40686595018614,15.99910590542146,52.979760650316464,47.36852162425694,13.450667018358601,24.030477446758873,16.333876328166912,23.10621059945783,7.5662291850837775,12.05075363116339,75498,52.54760507658111,6.334897963185938,1.9625530479865454,5.77097697332585,0.2748174993905483,0.29541354619070725,8.064821104987473,5.041118196463416,21.116462750280085,6,0,0,0,18,6,3,0.5514134510980391
21031,2020-05-14,27.704888671756684,0,3721.186010569285,116.28706283029015,32,484.0733908466638,15.127293463958244,10.576680056194773,32,13,2,0,1,1,0.012469877941213237,0.2645398111513111,2020,1,-0.9529326817787128,-0.9529326817787128,0,-0.0,-0.0,4.538997162030985,County_67,Kentucky,KY,2374695,14.379725849474594,32.379960746313834,18.379240315830685,13.102695719690429,11.630512411024888,8.060103206405817,47.15996375578867,46.79502446676441,11.588260609195615,34.00626704321593,23.115324376224358,33.64609427197635,8.238484472060197,9.813492245727765,66704,85.67447855953492,53.528007676733814,1.2353204803399922,2.2358502061496295,0.25507871554079387,6.08774506875682,6.579779386090043,6.831712523373785,61.230237914243055,5,0,187,12,14,6,1,0.05974225676567415
12099,2020-05-31,31.572140977307722,1,454.9126888912068,64.98752698445811,7,447.6553615231341,63.9507659318763,72.12992558992006,7,8,2,3,1,3,0.7960285563103784,0.846478536067957,2020,1,-0.771845638770011,-0.771845638770011,1,-0.771845638770011,-0.771845638770011,19.74939015650505,County_91,Florida,FL,2473316,6.437030647031919,35.18935113221207,16.39322653145628,7.937956139698437,6.410968190770303,44.38209646504264,58.17506798670576,43.47333773858026,15.14995158725284,35.19196186387636,20.600084921800207,26.608959499554253,13.631004138630232,7.746000019623607,59163,93.12528694066094,71.17976638206703,1.2205799034077012,3.8877862755920227,0.28937436133089334,7.699143871514123,5.661440557038489,0.6842345087140901,49.67115189691087,3,0,185,9,15,5,3,0.7417053597811255
45139,2019-05-15,32.45713030825483,1,91.67921474788847,15.279869124648078,6,248.9688465079597,41.49480775132662,27.576120643161197,6,4,0,2,0,0,0.5202300670459938,0.17949207234608744,2019,0,-0.7304053373949431,-0.0,0,-0.7304053373949431,-0.0,12.091411225576197,County_159,South Carolina,SC,268496,14.291610211053408,49.39290607480671,19.2927333040314,16.08956710400001,6.11481781964847,34.69065832213031,47.34310999501851,52.5418175975689,15.772057736245273,20.253788674932505,23.490268412190726,33.579924643069404,12.702006356186532,14.133532113435205,55750,85.61500686994594,61.108473356435,1.9733964030370592,3.984774244595877,0.1396499991507172,7.126652289735775,5.6133118642024495,5.312894806057824,27.069407589815555,4,1,0,0,21,4,2,0.8402169515133797
37099,2019-05-11,54.98628562199409,0,917.3139197184976,38.22141332160407,24,139.81234338206093,5.825514307585872,4.239459265838706,24,4,1,3,0,4,0.4079614303605652,0.4135679313099698,2019,0,0.32453956790456007,0.0,0,0.0,0.0,1.4840027339310338,County_27,North Carolina,NC,886653,11.884986610361072,36.64518863679845,27.50853372348218,13.977680627632411,11.544648154026087,31.786853806397207,53.77294904776474,53.959613362314144,4.508153367984457,38.8772673201845,19.33310993764058,23.062372464692395,14.1451165521075,10.631397212950365,68691,38.11302399146397,42.15619507101422,0.17687753854930954,3.36292155686375,0.01424204922992831,4.268589020324724,10.646117316234397,6.525047356637833,59.368782411063876,2,1,0,0,15,6,5,0.9204419989335101
37089,2019-06-25,44.138369799223454,1,653.4990403209043,22.534449666238082,29,885.1167195467632,30.521266191267696,34.682699525916576,29,5,6,1,2,3,0.0940719630893958,0.4498592999441262,2019,0,-0.18342237611784767,-0.0,0,-0.18342237611784767,-0.0,48.18251657242424,County_167,North Carolina,NC,422983,20.872611750886502,30.449299112647445,35.073873518504115,9.745959259600742,8.143879296407267,36.015794185104646,49.567337070296794,43.81887646673801,9.339253132324075,13.830245079189664,20.761720240424182,35.80076480653321,5.785184763588369,24.3084333101456,71179,81.91710070885593,45.50039056722841,1.9490017850845782,4.620285850830877,0.02506860964454347,6.105112705338959,8.44108932788623,0.9860799724777707,54.7016774227056,5,0,0,0,25,4,6,0.10266669072062612
1034,2019-04-15,18.447788394931578,0,49.11146418150878,24.55573209075439,2,90.70297482086346,45.35148741043173,39.48660760270444,2,9,3,2,3,0,0.8896564216753973,0.24525897302320965,2019,0,-1.3864034727997903,-0.0,0,-0.0,-0.0,3.85369270633074,County_47,Alabama,AL,838158,10.340147739482575,28.579468506804723,26.818815441275483,24.049859858461883,18.023178728704483,27.732903829122137,53.981858563500936,54.0140208179411,10.563853450938618,40.82807537489849,28.792951489509914,35.36848316977746,11.468423301287183,5.977328078639423,57510,29.154009471737602,26.08355801002322,0.4080262931080818,1.5496011543823818,0.11708284253170294,1.0350923729984713,5.718285384831342,1.2161052931898655,56.64007854279094,3,0,0,0,24,4,3,0.9397805277747773
13076,2020-05-22,41.15298969217001,1,1159.8993106937867,34.114685608640784,34,382.49928379400234,11.249978935117715,11.470732373437267,34,4,2,2,3,2,0.39500724004055643,0.7102452013359866,2020,1,-0.32321507985929104,-0.32321507985929104,1,-0.32321507985929104,-0.32321507985929104,0.8593113673443308,County_28,Georgia,GA,1446029,28.097501779633856,30.19905595023755,28.771770247379777,11.787709619126105,20.198295382114406,25.569219022526003,50.77162035049705,41.25005342845253,5.760918798491829,34.102721544766084,23.53938436071743,23.422859888804524,14.327652193048973,9.352308055423,33642,53.35122620785363,49.24345049632538,1.246143007124071,6.85677835314888,0.07730612738189918,1.6973409059495288,5.531837435334265,4.997721139923106,39.42599570750724,3,1,172,13,23,4,3,0.0685523876216657
45048,2020-05-19,51.662706410234605,0,1247.9489565431209,46.22033172381929,27,1122.8764573353694,41.58801693834702,37.99154162331963,27,14,2,2,1,2,0.6825815982092204,0.8513346494022038,2020,1,0.168910432769308,0.168910432769308,0,0.0,0.0,1.8992198138198504,County_140,South Carolina,SC,764738,29.171332143908433,20.02556882807474,19.441079535409905,10.6385212440834,18.15305180312313,24.531757403817313,55.63500273228953,53.94947461789724,8.03542996512834,13.798127159729818,22.598434649728826,22.380104103314984,14.363061620879403,8.761090831265133,37295,85.33913601229688,55.69807220587422,0.8401671306055833,0.7767508069274338,0.050982177408320194,10.249740815082816,0.7780305637021162,4.7117619433226245,61.14751781466463,1,1,195,7,16,6,4,0.4745821597118875
45061,2019-05-14,22.117033203260117,1,23.63004655309232,23.63004655309232,1,5.778898061390699,5.778898061390699,5.532760035422499,1,8,1,2,3,1,0.14937415636815077,0.8745751398555718,2019,0,-1.2145882820863492,-0.0,0,-1.2145882820863492,-0.0,1.9594058531083902,County_155,South Carolina,SC,191624,7.5956074865965455,43.02151898619744,32.612839654824704,6.664929263813862,7.687602016122472,31.97712927204201,48.22950775459001,54.327003061132714,15.851769373077541,30.68688944315002,26.745923919892206,22.90062100771186,15.517343388293977,14.496111053427011,39496,73.14639825491463,71.87422215936763,0.7679036269543564,5.821625874301522,0.28596113235259457,8.376585226018864,10.39634726485797,0.947378199555597,40.459296360221025,8,0,0,0,25,5,4,0.840410769607184
21137,2020-06-12,73.34209876519918,1,315.4922083084663,63.09844166169325,5,822.9218448592427,164.58436897184853,116.78385156620205,5,13,5,1,0,0,0.9615496295410325,0.33932214573656094,2020,1,1.1840645384765651,1.1840645384765651,1,1.1840645384765651,1.1840645384765651,7.907607843672115,County_121,Kentucky,KY,1381980,7.7924768635030075,44.482373178359396,28.59135598712283,15.287007650454562,7.845620676927863,14.859864040302945,57.68108594079964,41.16872608222295,4.194765476109657,12.025382327847804,31.980931898566368,35.65808277034775,16.52345646404262,13.483445910405402,56028,62.69360863163783,35.96486710703074,1.8624866569589251,4.199262309963196,0.05862587652318674,10.15013005407684,3.8513267035569614,5.923747888982517,47.8139301884428,9,1,216,6,22,4,4,0.07124082742589091
45126,2019-04-25,18.6373306525573,1,309.86522895062035,13.472401258722623,23,3405.1157018801214,148.0485087773966,99.0385960377456,23,11,2,4,1,1,0.1784417618218309,0.5308503942878144,2019,0,-1.3775280118143853,-0.0,0,-1.3775280118143853,-0.0,5.175802205999844,County_24,South Carolina,SC,152051,7.998487390885687,25.6695025754959,34.01101024223995,11.483009607444457,7.467202827290615,41.63428910557992,52.00293509038693,51.68227015487447,9.430095178292609,34.10560848332548,23.33509503965506,25.755255824830332,15.264755253453705,16.80603070475828,63938,52.986889680535576,5.352588669914401,0.2984554568805129,1.78949775563664,0.2878137816945693,10.08348312949304,3.1873603597478097,3.9022550109918006,21.030188273894066,5,0,0,0,19,4,5,0.01921284191599465
45121,2019-06-26,79.73893083126434,1,1083.5048336486952,30.097356490241534,36,880.5072283678846,24.45853412133013,17.750650114629913,36,6,0,3,1,0,0.19954199289949037,0.2484064038656515,2019,0,1.4836010858604132,0.0,0,1.4836010858604132,0.0,4.768913218109795,County_23,South Carolina,SC,619812,21.108800664068113,26.3290850259381,35.87454835412725,13.339639557547121,5.133242873096603,38.658342477551344,55.58530406797994,54.58282201597781,14.111855460618354,34.97668764977166,27.92542883622849,30.77237308573102,17.64389048623096,23.85004072320678,73795,81.42389541350917,43.30591450189995,1.9941380221524871,5.245157504556069,0.2282516520963621,7.143318788185147,10.993793716570549,6.396782926687981,51.30903638985953,5,0,0,0,14,5,6,0.02592277098794404
21073,2020-04-30,21.937919910591283,1,7569.964639779097,184.63328389705114,41,2100.0517622772563,51.22077468968918,31.183673476775496,41,4,4,1,3,1,0.8589828605577138,0.24479650155014543,2020,1,-1.2229753988220207,-1.2229753988220207,1,-1.2229753988220207,-1.2229753988220207,16.537202752456096,County_78,Kentucky,KY,11395,8.171193069450196,45.72736471538365,22.65381706664503,9.607923353375474,20.904068178022367,20.63298084662932,56.89622267961718,53.682631063448895,7.886815152631462,29.07230759274343,36.25645775809988,28.81990725088091,14.996170154953466,8.56008496635895,44092,74.54041306453081,9.45071464873397,0.7582501221830971,0.6829181801717965,0.19228370163756703,10.210625129233817,8.046241550797507,6.206940726452578,54.754262230013026,9,0,193,9,21,6,5,0.5117589691965976
47191,2020-05-19,74.0502466118427,0,770.6222251981416,35.02828296355189,22,40.41237679649498,1.8369262180224992,2.0426987952887186,22,12,1,2,0,2,0.9125827441419312,0.16125406285192412,2020,1,1.2172241022778674,1.2172241022778674,0,0.0,0.0,11.494147232933296,County_90,Tennessee,TN,243550,27.161940266186924,16.814992087950486,16.992739287779667,24.368353714957212,10.339932064062854,29.56576257568845,58.98360055336727,54.58994225674698,9.75758203306184,36.705811757497116,26.483562510597114,34.72840841965763,13.600122600595272,17.93374609286492,72903,58.38315641425011,18.378318092483813,1.2975498077771088,5.443483057696604,0.2028056880268135,4.583745133907096,0.9973196196425238,5.781300498826077,47.65414017797324,5,1,205,8,25,6,0,0.8117851478520663
13018,2020-05-17,78.18572007493319,0,1225.7404087830262,81.71602725220174,15,124.01878037621202,8.267918691747468,5.77326317553287,15,5,1,1,1,1,0.2121474075233014,0.9400190108075147,2020,1,1.4108708058552557,1.4108708058552557,0,0.0,0.0,11.143565340769511,County_199,Georgia,GA,1183691,24.611059388385204,33.695553088085745,19.970437074169215,29.040093725932085,6.881444753644538,12.50006469805057,48.13523931831541,48.70452907976695,15.73654894945576,13.936498406445791,35.01554668338598,29.822372823530728,14.699142862204974,2.5759246691192232,66634,86.79645059304721,24.343373702707346,1.9358134629667203,4.170898033476793,0.09944229709773719,0.0397786926343503,1.1497975087685528,3.8533428255887383,44.338264401049955,6,0,205,8,14,5,3,0.12829924440152704
12069,2019-06-17,83.56994764106149,1,1533.434294114443,31.946547794050897,48,1117.2954941304095,23.276989461050196,20.78734263191766,48,4,2,3,1,1,0.4698008881748279,0.8879888286055799,2019,0,1.662991374103824,0.0,0,1.662991374103824,0.0,12.588415603773473,County_58,Florida,FL,2298419,26.315030314188625,31.764974299171037,24.63251444486842,16.942091878088853,19.01008548491075,44.92150366941032,49.016493789888365,42.094185958395435,9.698522037708447,19.277715261224397,32.46079773364139,30.010573450580317,6.619093868053318,8.034934872873364,34686,42.40651719384837,52.90312099353715,0.11520210075794957,0.864177196935171,0.19392811141748464,0.6882822743077531,0.7677664215820776,2.13611917137131,59.06701426445029,4,0,0,0,14,5,3,0.12548564382546107
37024,2019-05-10,71.14181161915155,1,1034.87733592356,44.99466677928521,23,210.38403321382032,9.147131878861753,9.644572097448586,23,14,3,2,4,2,0.7334949045628298,0.7773587133276922,2019,0,1.0810344122869973,0.0,0,1.0810344122869973,0.0,16.460689246544973,County_39,North Carolina,NC,2093738,18.677573699036543,39.46431016566763,35.80526034013842,21.00395585354331,10.284308401826914,42.212814817581055,48.50606321424644,52.897048769270505,5.571055745757988,23.425325647780113,16.291810996303294,37.82547103199844,9.37050465160832,12.665553743921635,50263,38.416231113627866,14.050376795373538,1.8457287258503812,0.6485883853373545,0.05600763548437959,1.2043605827089672,6.795998444885125,3.7888407754223614,53.02451770676637,5,0,0,0,19,6,3,0.5689783081947418
37068,2019-04-26,69.56342785399303,0,460.7430379426947,28.796439871418418,16,1248.707757292477,78.04423483077981,81.84318441609143,16,8,3,2,0,0,0.8783657338108016,0.517661521287729,2019,0,1.0071253869163934,0.0,0,0.0,0.0,0.47695203709607265,County_189,North Carolina,NC,275854,30.91360749949799,21.55531780508145,23.322816092215135,27.28082374498777,3.1847778166384986,42.954002753468814,48.68019865023696,49.59359558132616,4.620657899996693,12.273738584842949,24.44017517232365,24.402072907988114,13.4383964905301,2.7128801350660927,47738,70.06785221034997,12.76845922580703,1.1356227707086866,5.280770700711591,0.2813116297607938,1.0488879850114627,1.251427250650494,1.1552739557115705,34.06947986684108,5,0,0,0,21,6,3,0.23506130521111177
12192,2019-04-02,59.973829319688335,0,585.0850062727637,26.594773012398353,22,8004.813204104339,363.85514564110633,293.583939995501,22,1,1,2,4,1,0.3790526950373052,0.4906079155118719,2019,0,0.558085111027184,0.0,0,0.0,0.0,4.600800324994971,County_31,Florida,FL,103715,6.148552676548193,38.72324518703523,31.95701070063814,30.96722984534244,5.657860619867808,19.954358860434613,53.15422638155128,49.606314418636046,15.344998869279381,24.446482627134984,30.36300497310894,35.2912630199349,18.967795446427314,16.206397592733694,78105,92.12362096101862,4.19246121741675,1.4087937579549046,2.121257754876477,0.09053800198817806,3.8687262993528977,10.300577746871772,4.78249996507727,66.07644688975932,7,1,0,0,20,4,5,0.7304835214097289
